date,family,Actual_Sales,Fitted_Sales
2013-06-09,PRODUCE,1734.0,36863.112710171816
2013-06-16,PRODUCE,2950.0,37073.632589923756
2013-06-23,PRODUCE,1531.0,37686.659859651496
2013-06-30,PRODUCE,1721.0,36722.70933783338
2013-07-07,PRODUCE,1828.0,37629.90932206411
2013-07-14,PRODUCE,1739.0,37761.745904788055
2013-07-21,PRODUCE,1788.0,37538.758037041
2013-07-28,PRODUCE,1978.0,37121.79652375782
2013-08-04,PRODUCE,1739.0,37664.060142780596
2013-08-11,PRODUCE,1703.0,37392.54743485295
2013-08-18,PRODUCE,1709.0,37647.93055175555
2013-08-25,PRODUCE,1885.0,37232.261464336436
2013-09-01,PRODUCE,1623.0,37964.89623425182
2013-09-08,PRODUCE,1749.0,37638.07570250018
2013-09-15,PRODUCE,1631.0,37385.226678332925
2013-09-22,PRODUCE,1556.0,37078.34560582838
2013-09-29,PRODUCE,1562.0,36903.93328019115
2013-10-06,PRODUCE,1480.0,37339.65922621195
2013-10-13,PRODUCE,1382.0,37050.52168314885
2013-10-20,PRODUCE,1461.0,36793.87040697993
2013-10-27,PRODUCE,1327.0,36399.101697374266
2013-11-03,PRODUCE,1608.0,36593.969172833866
2013-11-10,PRODUCE,1347.0,36636.56235867475
2013-11-17,PRODUCE,1556.0,36531.92893324539
2013-11-24,PRODUCE,1545.0,36718.387521492084
2013-12-01,PRODUCE,1482.0,36446.86844400792
2013-12-08,PRODUCE,1951.0,37190.791312069356
2013-12-15,PRODUCE,1668.0,37118.86601354834
2013-12-22,PRODUCE,2470.0,37022.58554607519
2013-12-29,PRODUCE,2518.0,25154.526500021893
2014-01-05,PRODUCE,536847.16812,47106.0270966133
2014-01-12,PRODUCE,777396.8630900001,464073.69986835046
2014-01-19,PRODUCE,747070.03226,666574.2635819277
2014-01-26,PRODUCE,726982.8766000001,564915.6635613402
2014-02-02,PRODUCE,457385.6432,509655.152717247
2014-02-09,PRODUCE,1498.0,298625.4056420931
2014-02-16,PRODUCE,1723.0,-68217.88271459387
2014-02-23,PRODUCE,1675.0,-35129.13759889547
2014-03-02,PRODUCE,215997.9469,37195.484593465255
2014-03-09,PRODUCE,806479.9363899999,208433.92357129703
2014-03-16,PRODUCE,741142.33719,684461.9575019475
2014-03-23,PRODUCE,745872.214626,611859.5389940256
2014-03-30,PRODUCE,743552.46837,520341.5564371525
2014-04-06,PRODUCE,101739.3474,528691.965268372
2014-04-13,PRODUCE,1604.0,15505.818246216702
2014-04-20,PRODUCE,1957.0,-78546.44895625282
2014-04-27,PRODUCE,1526.0,21105.680546048374
2014-05-04,PRODUCE,2172.0,36948.18681582982
2014-05-11,PRODUCE,3123.0,37535.19879393729
2014-05-18,PRODUCE,1469.0,38984.865765167066
2014-05-25,PRODUCE,1686.0,37398.02902981719
2014-06-01,PRODUCE,1460.0,37221.07723505818
2014-06-08,PRODUCE,1398.0,37082.53245034462
2014-06-15,PRODUCE,3229.0,37837.70835743914
2014-06-22,PRODUCE,1696.0,39129.50674210618
2014-06-29,PRODUCE,1997.0,40811.17234090122
2014-07-06,PRODUCE,766618.71359,539207.9840999014
2014-07-13,PRODUCE,715221.17661,751832.2103573355
2014-07-20,PRODUCE,719517.34017,733389.910908973
2014-07-27,PRODUCE,701668.372934,670754.7257630927
2014-08-03,PRODUCE,400297.97697,688504.1517449606
2014-08-10,PRODUCE,1729.0,-95601.8539045839
2014-08-17,PRODUCE,1686.0,5128.475321794642
2014-08-24,PRODUCE,1710.0,58133.87213697032
2014-08-31,PRODUCE,1743.0,38083.783116453065
2014-09-07,PRODUCE,849739.78672,578181.6750598007
2014-09-14,PRODUCE,784586.54217,810444.421903989
2014-09-21,PRODUCE,797220.5539500001,788367.8793510195
2014-09-28,PRODUCE,758580.50082,737996.1317312897
2014-10-05,PRODUCE,822626.00002,714072.3110878477
2014-10-12,PRODUCE,753332.05483,763141.1024510621
2014-10-19,PRODUCE,783004.4548800001,731267.9369641702
2014-10-26,PRODUCE,750679.27798,723345.3189146791
2014-11-02,PRODUCE,693415.9744,732909.9034568885
2014-11-09,PRODUCE,853026.9103999999,666366.2389118508
2014-11-16,PRODUCE,759482.1678299999,799803.7894119762
2014-11-23,PRODUCE,759404.41592,738764.5758386304
2014-11-30,PRODUCE,750914.5460399999,708894.0481508301
2014-12-07,PRODUCE,787214.732966,720603.9335707196
2014-12-14,PRODUCE,765759.9924,760398.1747746805
2014-12-21,PRODUCE,798896.5712,751736.9530829528
2014-12-28,PRODUCE,1021592.61227,806801.6476954517
2015-01-04,PRODUCE,425981.55892999994,887029.3704640679
2015-01-11,PRODUCE,1737.0,-108138.42994806872
2015-01-18,PRODUCE,1526.0,-29547.969931105254
2015-01-25,PRODUCE,1411.0,57674.25586162268
2015-02-01,PRODUCE,1494.0,34538.15097950392
2015-02-08,PRODUCE,1522.0,35437.45887330539
2015-02-15,PRODUCE,2527.0,34866.5944597934
2015-02-22,PRODUCE,2385.0,35539.53812705
2015-03-01,PRODUCE,1516.0,34847.80710637803
2015-03-08,PRODUCE,1858.0,34807.759785788185
2015-03-15,PRODUCE,1592.0,34368.4812511388
2015-03-22,PRODUCE,1517.0,34285.66953278773
2015-03-29,PRODUCE,1418.0,34876.655468727855
2015-04-05,PRODUCE,1887.0,35127.64023067818
2015-04-12,PRODUCE,1511.0,35098.83361016199
2015-04-19,PRODUCE,1585.0,35188.58988253929
2015-04-26,PRODUCE,1587.0,35250.01524640667
2015-05-03,PRODUCE,2623.0,35421.282872281154
2015-05-10,PRODUCE,3634.0,36142.32073244331
2015-05-17,PRODUCE,1538.0,36781.9523332639
2015-05-24,PRODUCE,1597.0,35045.64669018111
2015-05-31,PRODUCE,1508.0,35054.17840735009
2015-06-07,PRODUCE,858662.43506,642974.60620321
2015-06-14,PRODUCE,800295.5169500001,840069.3625552431
2015-06-21,PRODUCE,831734.02403,819417.365141927
2015-06-28,PRODUCE,979161.85065,800235.1824689157
2015-07-05,PRODUCE,988507.34786,914461.8201640216
2015-07-12,PRODUCE,808319.05384,895467.8573162318
2015-07-19,PRODUCE,801321.36051,752744.372587697
2015-07-26,PRODUCE,785332.8449039999,746674.8737787085
2015-08-02,PRODUCE,808446.16706,771167.0730342077
2015-08-09,PRODUCE,768164.86786,793126.9245047475
2015-08-16,PRODUCE,826565.87002,740964.4655319997
2015-08-23,PRODUCE,777304.99492,794482.2083625749
2015-08-30,PRODUCE,795983.61063,785107.6159439886
2015-09-06,PRODUCE,894458.1089,764183.648049073
2015-09-13,PRODUCE,813917.42381,851366.7180974466
2015-09-20,PRODUCE,830262.54787,814229.8088495518
2015-09-27,PRODUCE,817237.84068,790046.8475575144
2015-10-04,PRODUCE,886465.90309,793834.2770428244
2015-10-11,PRODUCE,814337.06053,861462.8937121552
2015-10-18,PRODUCE,826979.7401,793029.8549580907
2015-10-25,PRODUCE,818373.8309800001,793237.4966573525
2015-11-01,PRODUCE,734024.35864,803615.4180732666
2015-11-08,PRODUCE,920869.15395,737748.1181284512
2015-11-15,PRODUCE,813222.38618,874538.1849976338
2015-11-22,PRODUCE,845412.93006,828389.1235495572
2015-11-29,PRODUCE,821214.093,809705.9451974903
2015-12-06,PRODUCE,897905.93717,818551.3048241916
2015-12-13,PRODUCE,852261.161624,861817.9495004212
2015-12-20,PRODUCE,885610.1568799999,837354.5437708199
2015-12-27,PRODUCE,1071251.53257,1069952.5936691095
2016-01-03,PRODUCE,949869.27841,837458.7690194062
2016-01-10,PRODUCE,1008028.43712,894689.7203492504
2016-01-17,PRODUCE,888120.05389,958804.4903642456
2016-01-24,PRODUCE,884567.87699,842244.9014433457
2016-01-31,PRODUCE,867972.6320799999,834862.2013404361
2016-02-07,PRODUCE,837325.4358399999,841442.3758043258
2016-02-14,PRODUCE,885344.25387,804050.0371131843
2016-02-21,PRODUCE,897566.64687,852325.592384472
2016-02-28,PRODUCE,851288.08999,856634.8683437611
2016-03-06,PRODUCE,918365.48725,836275.5006263899
2016-03-13,PRODUCE,841083.19178,863730.0888001003
2016-03-20,PRODUCE,858771.6555999999,822153.7147883801
2016-03-27,PRODUCE,814439.8115600001,807576.2393876028
2016-04-03,PRODUCE,913715.59579,813205.9000639095
2016-04-10,PRODUCE,855751.70772,871698.7936156337
2016-04-17,PRODUCE,813388.24811,855542.4789610424
2016-04-24,PRODUCE,932854.61431,856907.40364802
2016-05-01,PRODUCE,997209.5724,998314.5930716656
2016-05-08,PRODUCE,1145338.04361,1095891.1122356916
2016-05-15,PRODUCE,946772.280556,1097514.2824445532
2016-05-22,PRODUCE,864907.16723,783036.1967170158
2016-05-29,PRODUCE,826855.76561,898525.7963499491
2016-06-05,PRODUCE,901632.15985,824771.2045964057
2016-06-12,PRODUCE,815581.33163,832357.2151156417
2016-06-19,PRODUCE,843559.0242100001,825105.5032223185
2016-06-26,PRODUCE,1082393.29963,844656.4812159252
2016-07-03,PRODUCE,990241.75582,1030507.1473226123
2016-07-10,PRODUCE,830389.5452,962221.8200379561
2016-07-17,PRODUCE,795335.85396,793804.1807289305
2016-07-24,PRODUCE,910818.6926,762094.0468206148
2016-07-31,PRODUCE,787195.97221,761910.3573445256
2016-08-07,PRODUCE,816143.15217,914729.9632783133
2016-08-14,PRODUCE,739663.83122,822393.8911987982
2016-08-21,PRODUCE,802852.074884,758636.6988788329
2016-08-28,PRODUCE,780856.12647,811587.8749064833
2016-09-04,PRODUCE,840155.42603,814775.5047785824
2016-09-11,PRODUCE,821931.3898499999,788786.8025444244
2016-09-18,PRODUCE,799673.92851,819444.1626851743
2016-09-25,PRODUCE,801288.15181,804120.7061170978
2016-10-02,PRODUCE,829994.23347,787073.1753747342
2016-10-09,PRODUCE,852935.92828,1149631.4720561176
2016-10-16,PRODUCE,845713.6138200001,1069483.0741407636
2016-10-23,PRODUCE,827102.72106,923586.7445059272
2016-10-30,PRODUCE,748471.29883,668442.2574139418
2016-11-06,PRODUCE,796826.31012,716997.2511559658
2016-11-13,PRODUCE,983107.32575,859293.0030035708
2016-11-20,PRODUCE,838687.44978,983740.6231383268
2016-11-27,PRODUCE,827483.25071,935667.7367149196
2016-12-04,PRODUCE,870996.41276,825182.0112489639
2016-12-11,PRODUCE,857698.0650299999,954419.8186583305
2016-12-18,PRODUCE,860896.8874,942598.1811172906
2016-12-25,PRODUCE,1083666.52385,879218.7338924869
2017-01-01,PRODUCE,911500.529,1038387.3958348564
2017-01-08,PRODUCE,1099164.19035,984039.4056048789
2017-01-15,PRODUCE,907538.90863,1080918.172930315
2017-01-22,PRODUCE,925539.00707,931388.7312464367
2017-01-29,PRODUCE,889540.21397,871670.7170422821
2017-02-05,PRODUCE,947236.79601,903761.9395131017
2017-02-12,PRODUCE,905298.77856,911251.6709490443
2017-02-19,PRODUCE,881896.49813,940990.6980312306
2017-02-26,PRODUCE,827237.52026,875879.4623825537
2017-03-05,PRODUCE,990215.4434,892659.1180078742
2017-03-12,PRODUCE,897007.23287,990803.64725002
2017-03-19,PRODUCE,901967.98696,931804.4260060638
2017-03-26,PRODUCE,880521.53467,835396.7142708591
2017-04-02,PRODUCE,911090.1768,879787.3381156693
2017-04-09,PRODUCE,863553.30399,906783.256450843
2017-04-16,PRODUCE,924206.300556,921056.9020030644
2017-04-23,PRODUCE,892228.3283599999,925750.3540425467
2017-04-30,PRODUCE,854425.85061,954406.0897151574
2017-05-07,PRODUCE,996419.94304,828642.601544168
2017-05-14,PRODUCE,892125.594,1048393.2806990102
2017-05-21,PRODUCE,936077.78477,953291.0656927793
2017-05-28,PRODUCE,892416.58132,956155.7578266843
2017-06-04,PRODUCE,960649.43298,799829.4765931328
2017-06-11,PRODUCE,919722.93918,906062.4461194071
2017-06-18,PRODUCE,920040.22916,972016.9600150066
2017-06-25,PRODUCE,1214616.4424299998,938117.1951578785
2017-07-02,PRODUCE,920838.03217,1219265.5080463223
2017-07-09,PRODUCE,1065788.14867,1228385.7482568617
2017-07-16,PRODUCE,887435.88192,964647.7631925257
2017-07-23,PRODUCE,873335.97112,906995.9718053179
2017-07-30,PRODUCE,858957.30588,968841.0835591339
2017-08-06,PRODUCE,915560.97195,897749.2196574025
2017-08-13,PRODUCE,821552.8372300001,923147.573828309
2017-08-20,PRODUCE,240366.56698,228611.65349297965
